id,photo,web_name,team_code,status,code,first_name,second_name,squad_number,news,now_cost,news_added,chance_of_playing_this_round,chance_of_playing_next_round,value_form,value_season,cost_change_start,cost_change_event,cost_change_start_fall,cost_change_event_fall,in_dreamteam,dreamteam_count,selected_by_percent,form,transfers_out,transfers_in,transfers_out_event,transfers_in_event,loans_in,loans_out,loaned_in,loaned_out,total_points,event_points,points_per_game,ep_this,ep_next,special,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,ea_index,element_type,team
431,216054.jpg,Vinagre,39,a,216054,Rúben Gonçalo,Silva Nascimento Vinagre,29,,43,2019-02-04T14:31:20Z,100,100,0.2,5.6,-2,0,2,0,FALSE,0,0.1,0.7,12885,9050,0,0,0,0,0,0,24,1,1.4,-0.3,-0.6,FALSE,703,0,0,1,9,0,0,0,1,0,0,0,118,117.0,113.7,69.0,30.0,0,2,20
432,194634.jpg,Jota,39,a,194634,Diogo,Jota,18,,63,2019-02-17T13:31:20Z,100,100,0.8,22.1,-2,0,2,0,FALSE,3,8.5,5.0,705233,903140,0,0,0,0,0,0,139,1,4.2,4.0,4.4,FALSE,2352,9,8,10,29,0,0,0,11,0,0,13,386,559.6,402.5,888.0,185.0,0,3,20
433,171317.jpg,Neves,39,a,171317,Rúben Diogo,da Silva Neves,8,,49,2019-02-02T17:01:21Z,100,100,0.8,21.2,-1,0,1,0,FALSE,2,10.4,3.7,1620414,1372709,0,0,0,0,0,0,104,2,3.0,2.7,3.6,FALSE,3006,4,3,8,43,0,0,0,8,0,0,7,483,698.2,365.9,402.0,146.8,0,3,20
434,166324.jpg,Cavaleiro,39,a,166324,Ivan,Cavaleiro,7,,52,2018-07-30T18:31:10Z,100,100,0.1,9.2,-3,0,3,0,FALSE,1,0.1,0.3,21960,17391,0,0,0,0,0,0,48,0,2.1,-0.7,-0.6,FALSE,677,3,1,1,11,0,0,0,1,0,0,3,156,198.0,313.6,156.0,66.0,0,3,20
435,165808.jpg,Costa,39,a,165808,Hélder,Costa,10,,46,2018-10-01T12:31:14Z,100,100,0.0,11.3,-4,0,4,0,FALSE,0,0.4,0.0,81469,55055,0,0,0,0,0,0,52,0,2.1,-1.0,-0.8,FALSE,1333,1,2,5,19,0,0,0,3,0,0,0,136,162.8,264.0,280.0,70.9,0,3,20
436,198847.jpg,Enobakhare,39,u,198847,Bright,Enobakhare,14,Season-long loan to Coventry City,43,2018-08-31T15:01:13Z,0,0,0.0,0.0,-2,0,2,0,FALSE,0,0.1,0.0,16810,6853,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,20
437,102057.jpg,Jiménez,39,a,102057,Raúl,Jiménez,9,,69,2018-09-12T16:31:15Z,100,100,0.5,26.2,14,0,-14,0,FALSE,3,33.4,3.7,2334634,4114072,0,0,0,0,0,0,181,2,4.8,2.7,1.8,FALSE,3112,13,10,12,40,0,0,0,4,0,0,31,602,788.8,648.5,1428.0,285.4,0,4,20
438,141569.jpg,Bonatini,39,u,141569,Bonatini Lohner Maia,Bonatini,33,Season-long loan to Nottingham Forest,46,2019-01-31T17:31:20Z,0,0,0.0,2.2,-4,0,4,0,FALSE,0,0.3,0.0,71162,35241,0,0,0,0,0,0,10,0,1.4,0.0,0.0,FALSE,130,0,1,0,0,0,0,0,0,0,0,0,19,24.6,30.9,90.0,13.6,0,4,20
448,222531.jpg,Gibbs-White,39,a,222531,Morgan,Gibbs-White,17,,43,NA,NA,NA,0.2,8.6,-2,0,2,0,FALSE,0,0.5,0.7,72425,73258,0,0,0,0,0,0,37,1,1.4,-0.3,0.2,FALSE,645,0,1,4,12,0,0,0,1,0,0,0,113,73.2,181.1,72.0,32.5,0,3,20
449,219929.jpg,Mir,39,u,219929,Rafa,Mir,9,Season-long loan to Las Palmas,45,2018-07-25T08:17:16Z,0,0,0.0,0.0,0,0,0,0,FALSE,0,0.0,0.0,5976,2296,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,20
454,38533.jpg,Patrício,39,a,38533,Rui Pedro,dos Santos Patrício,11,,45,NA,NA,NA,0.7,26.2,0,0,0,0,FALSE,2,8.0,3.3,607954,712945,0,0,0,0,0,0,118,2,3.2,2.3,2.6,FALSE,3330,0,0,8,46,0,0,0,0,0,97,4,581,695.0,0.0,0.0,69.1,0,1,20
475,19624.jpg,Moutinho,39,a,19624,João Filipe Iria,Santos Moutinho,28,,51,NA,NA,NA,0.5,23.3,-4,0,4,0,FALSE,1,5.1,2.7,686212,869246,0,0,0,0,0,0,119,2,3.1,1.7,2.0,FALSE,3030,1,8,9,39,0,0,0,4,0,0,13,628,812.6,1245.8,102.0,216.4,0,3,20
483,114128.jpg,Jonny,39,a,114128,Jonathan,Castro Otto,19,,43,2018-12-15T14:01:16Z,100,100,0.8,24.0,-2,0,2,0,FALSE,2,3.6,3.3,358341,526859,0,0,0,0,0,0,103,1,3.1,2.3,4.4,FALSE,2772,1,3,8,39,0,0,0,6,0,0,9,488,523.4,447.3,361.0,133.3,0,2,20
500,159533.jpg,Traoré,39,a,159533,Adama,Traoré,37,,51,2018-12-29T20:31:18Z,75,75,0.1,8.6,-4,0,4,0,FALSE,0,0.3,0.3,69096,43090,0,0,0,0,0,0,44,1,1.5,-0.5,-0.3,FALSE,884,1,1,1,13,0,0,0,1,0,0,2,182,223.4,271.3,265.0,75.8,0,3,20
519,151589.jpg,Dendoncker,39,a,151589,Leander,Dendoncker,32,,43,2018-08-24T16:31:12Z,100,100,0.9,11.2,-2,0,2,0,FALSE,0,0.6,4.0,59242,63174,0,0,0,0,0,0,48,2,2.5,3.0,2.0,FALSE,1465,2,0,3,21,0,0,0,1,0,0,1,209,334.8,126.6,288.0,75.1,0,3,20
525,123354.jpg,Hause,39,u,123354,Kortney,Hause,30,Season-long loan to Aston Villa,40,2019-01-07T23:01:17Z,0,0,0.0,0.0,0,0,0,0,FALSE,0,0.2,0.0,20565,20611,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,20
555,232351.jpg,Giles,39,a,232351,Ryan John,Giles,23,,45,NA,NA,NA,0.0,0.0,0,0,0,0,FALSE,0,0.0,0.0,1662,2498,0,0,0,0,0,0,0,0,0.0,-1.0,-1.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,20
567,214048.jpg,Kilman,39,a,214048,Max,Kilman,49,,40,NA,NA,NA,0.1,0.3,0,0,0,0,FALSE,0,0.0,0.3,2391,4267,0,0,0,0,0,0,1,0,1.0,-0.7,-0.8,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,2,20
596,215409.jpg,John,39,a,215409,Cameron,John,47,,40,NA,NA,NA,0.0,0.0,0,0,0,0,FALSE,0,0.1,0.0,2057,4794,0,0,0,0,0,0,0,0,0.0,-1.0,-1.0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,20
